Year,Season,NOC,Athlets,Medals,Gold,Silver,Bronze
1960,Summer,YUG,185,0.018660812294182216,0.05177993527508091,0.003401360544217687,0.0
1960,Summer,ZIM,10,0.0,0.0,0.0,0.0
1960,Winter,ARG,14,0.0,0.0,0.0,0.0
1960,Winter,AUS,38,0.0,0.0,0.0,0.0
1960,Winter,AUT,42,0.04081632653061224,0.02,0.041666666666666664,0.061224489795918366
1960,Winter,BUL,15,0.0,0.0,0.0,0.0
1960,Winter,CAN,75,0.14285714285714285,0.06,0.3541666666666667,0.02040816326530612
1960,Winter,CHI,12,0.0,0.0,0.0,0.0
1960,Winter,DEN,3,0.0,0.0,0.0,0.0
1960,Winter,ESP,12,0.0,0.0,0.0,0.0
1960,Winter,FIN,74,0.08843537414965986,0.1,0.0625,0.10204081632653061
1960,Winter,FRA,55,0.02040816326530612,0.02,0.0,0.04081632653061224
1960,Winter,GBR,39,0.0,0.0,0.0,0.0
1960,Winter,GER,110,0.061224489795918366,0.08,0.08333333333333333,0.02040816326530612
1960,Winter,HUN,4,0.0,0.0,0.0,0.0
1960,Winter,ISL,10,0.0,0.0,0.0,0.0
1960,Winter,ITA,58,0.006802721088435374,0.0,0.0,0.02040816326530612
1960,Winter,JPN,73,0.0,0.0,0.0,0.0
1960,Winter,KOR,20,0.0,0.0,0.0,0.0
1960,Winter,LIB,5,0.0,0.0,0.0,0.0
1960,Winter,LIE,9,0.0,0.0,0.0,0.0
1960,Winter,NED,13,0.013605442176870748,0.0,0.020833333333333332,0.02040816326530612
1960,Winter,NOR,55,0.061224489795918366,0.06,0.125,0.0
1960,Winter,NZL,12,0.0,0.0,0.0,0.0
1960,Winter,POL,28,0.013605442176870748,0.0,0.020833333333333332,0.02040816326530612
1960,Winter,RSA,4,0.0,0.0,0.0,0.0
1960,Winter,SUI,40,0.013605442176870748,0.04,0.0,0.0
1960,Winter,SWE,72,0.061224489795918366,0.1,0.041666666666666664,0.04081632653061224
1960,Winter,TCH,22,0.006802721088435374,0.0,0.020833333333333332,0.0
1960,Winter,TUR,6,0.0,0.0,0.0,0.0
1960,Winter,URS,91,0.2857142857142857,0.14,0.14583333333333334,0.5714285714285714
1960,Winter,USA,105,0.1836734693877551,0.38,0.08333333333333333,0.08163265306122448
1964,Summer,AFG,8,0.0,0.0,0.0,0.0
1964,Summer,AHO,4,0.0,0.0,0.0,0.0
1964,Summer,ALG,7,0.0,0.0,0.0,0.0
1964,Summer,ARG,148,0.0009718172983479105,0.0,0.0029498525073746312,0.0
1964,Summer,AUS,392,0.042759961127308066,0.023054755043227664,0.017699115044247787,0.08746355685131195
1964,Summer,AUT,82,0.0,0.0,0.0,0.0
1964,Summer,BAH,12,0.001943634596695821,0.005763688760806916,0.0,0.0
1964,Summer,BEL,74,0.0029154518950437317,0.005763688760806916,0.0,0.0029154518950437317
1964,Summer,BER,4,0.0,0.0,0.0,0.0
1964,Summer,BOL,1,0.0,0.0,0.0,0.0
1964,Summer,BRA,65,0.011661807580174927,0.0,0.0,0.03498542274052478
1964,Summer,BUL,116,0.009718172983479106,0.008645533141210375,0.014749262536873156,0.0058309037900874635
1964,Summer,CAM,15,0.0,0.0,0.0,0.0
1964,Summer,CAN,194,0.004859086491739553,0.005763688760806916,0.0058997050147492625,0.0029154518950437317
1964,Summer,CGO,2,0.0,0.0,0.0,0.0
1964,Summer,CHA,2,0.0,0.0,0.0,0.0
1964,Summer,CHI,16,0.0,0.0,0.0,0.0
1964,Summer,CIV,10,0.0,0.0,0.0,0.0
1964,Summer,CMR,2,0.0,0.0,0.0,0.0
1964,Summer,COL,40,0.0,0.0,0.0,0.0
1964,Summer,CRC,2,0.0,0.0,0.0,0.0
1964,Summer,CUB,76,0.0009718172983479105,0.0,0.0029498525073746312,0.0
1964,Summer,DEN,71,0.011661807580174927,0.020172910662824207,0.0029498525073746312,0.011661807580174927
1964,Summer,DOM,1,0.0,0.0,0.0,0.0
1964,Summer,EGY,83,0.0,0.0,0.0,0.0
1964,Summer,ESP,67,0.0,0.0,0.0,0.0
1964,Summer,ETH,19,0.0009718172983479105,0.002881844380403458,0.0,0.0
1964,Summer,FIN,151,0.004859086491739553,0.008645533141210375,0.0,0.0058309037900874635
1964,Summer,FRA,214,0.03012633624878523,0.002881844380403458,0.038348082595870206,0.04956268221574344
1964,Summer,GBR,301,0.027210884353741496,0.011527377521613832,0.05604719764011799,0.014577259475218658
1964,Summer,GER,478,0.11273080660835763,0.06340057636887608,0.12979351032448377,0.1457725947521866
1964,Summer,GHA,40,0.0009718172983479105,0.0,0.0,0.0029154518950437317
1964,Summer,GRE,19,0.0,0.0,0.0,0.0
1964,Summer,GUY,1,0.0,0.0,0.0,0.0
1964,Summer,HKG,50,0.0,0.0,0.0,0.0
1964,Summer,HUN,319,0.05442176870748299,0.12103746397694524,0.02064896755162242,0.02040816326530612
1964,Summer,IND,111,0.014577259475218658,0.043227665706051875,0.0,0.0
1964,Summer,IRI,96,0.001943634596695821,0.0,0.0,0.0058309037900874635
1964,Summer,IRL,35,0.0009718172983479105,0.0,0.0,0.0029154518950437317
1964,Summer,IRQ,19,0.0,0.0,0.0,0.0
1964,Summer,ISL,5,0.0,0.0,0.0,0.0
1964,Summer,ISR,13,0.0,0.0,0.0,0.0
1964,Summer,ITA,256,0.04956268221574344,0.040345821325648415,0.08259587020648967,0.026239067055393587
1964,Summer,JAM,32,0.0,0.0,0.0,0.0
1964,Summer,JPN,456,0.06025267249757046,0.09221902017291066,0.014749262536873156,0.0728862973760933
1964,Summer,KEN,41,0.0009718172983479105,0.0,0.0,0.0029154518950437317
1964,Summer,KOR,240,0.0029154518950437317,0.0,0.0058997050147492625,0.0029154518950437317
1964,Summer,LBR,2,0.0,0.0,0.0,0.0
1964,Summer,LIB,8,0.0,0.0,0.0,0.0
1964,Summer,LIE,3,0.0,0.0,0.0,0.0
1964,Summer,LUX,27,0.0,0.0,0.0,0.0
1964,Summer,MAD,4,0.0,0.0,0.0,0.0
1964,Summer,MAR,21,0.0,0.0,0.0,0.0
1964,Summer,MAS,81,0.0,0.0,0.0,0.0
1964,Summer,MEX,128,0.0009718172983479105,0.0,0.0,0.0029154518950437317
1964,Summer,MGL,40,0.0,0.0,0.0,0.0
1964,Summer,MLI,2,0.0,0.0,0.0,0.0
1964,Summer,MON,1,0.0,0.0,0.0,0.0
1964,Summer,MYA,12,0.0,0.0,0.0,0.0
1964,Summer,NED,158,0.03012633624878523,0.01440922190201729,0.029498525073746312,0.04664723032069971
1964,Summer,NEP,6,0.0,0.0,0.0,0.0
1964,Summer,NGR,19,0.0009718172983479105,0.0,0.0,0.0029154518950437317
1964,Summer,NIG,1,0.0,0.0,0.0,0.0
1964,Summer,NOR,43,0.0,0.0,0.0,0.0
1964,Summer,NZL,88,0.0058309037900874635,0.011527377521613832,0.0,0.0058309037900874635
1964,Summer,PAK,47,0.015549076773566569,0.0,0.0471976401179941,0.0
1964,Summer,PAN,15,0.0,0.0,0.0,0.0
1964,Summer,PER,40,0.0,0.0,0.0,0.0
1964,Summer,PHI,70,0.0009718172983479105,0.0,0.0029498525073746312,0.0
1964,Summer,POL,240,0.04470359572400389,0.02881844380403458,0.038348082595870206,0.06705539358600583
1964,Summer,POR,25,0.0,0.0,0.0,0.0
1964,Summer,PUR,45,0.0,0.0,0.0,0.0
1964,Summer,ROU,232,0.015549076773566569,0.005763688760806916,0.011799410029498525,0.029154518950437316
1964,Summer,SEN,14,0.0,0.0,0.0,0.0
1964,Summer,SRI,7,0.0,0.0,0.0,0.0
1964,Summer,SUI,129,0.0058309037900874635,0.002881844380403458,0.011799410029498525,0.0029154518950437317
1964,Summer,SWE,175,0.014577259475218658,0.008645533141210375,0.011799410029498525,0.023323615160349854
1964,Summer,TAN,4,0.0,0.0,0.0,0.0
1964,Summer,TCH,187,0.052478134110787174,0.01440922190201729,0.10914454277286136,0.03498542274052478
1964,Summer,THA,67,0.0,0.0,0.0,0.0
1964,Summer,TPE,96,0.0,0.0,0.0,0.0
1964,Summer,TTO,18,0.0058309037900874635,0.0,0.0029498525073746312,0.014577259475218658
1964,Summer,TUN,12,0.001943634596695821,0.0,0.0029498525073746312,0.0029154518950437317
1964,Summer,TUR,25,0.0058309037900874635,0.005763688760806916,0.008849557522123894,0.0029154518950437317
1964,Summer,UGA,19,0.0,0.0,0.0,0.0
1964,Summer,URS,463,0.16909620991253643,0.1729106628242075,0.18584070796460178,0.14868804664723032
1964,Summer,URU,29,0.0009718172983479105,0.0,0.0,0.0029154518950437317
1964,Summer,USA,492,0.16423712342079688,0.2737752161383285,0.10914454277286136,0.10787172011661808
1964,Summer,VEN,23,0.0,0.0,0.0,0.0
1964,Summer,VNM,23,0.0,0.0,0.0,0.0
1964,Summer,YUG,123,0.014577259475218658,0.005763688760806916,0.032448377581120944,0.0058309037900874635
1964,Summer,ZAM,15,0.0,0.0,0.0,0.0
1964,Summer,ZIM,33,0.0,0.0,0.0,0.0
1964,Winter,ARG,22,0.0,0.0,0.0,0.0
1964,Winter,AUS,14,0.0,0.0,0.0,0.0
1964,Winter,AUT,116,0.0913978494623656,0.08196721311475409,0.13432835820895522,0.05172413793103448
1964,Winter,BEL,11,0.0,0.0,0.0,0.0
1964,Winter,BUL,19,0.0,0.0,0.0,0.0
1964,Winter,CAN,95,0.03763440860215054,0.06557377049180328,0.029850746268656716,0.017241379310344827
1964,Winter,CHI,11,0.0,0.0,0.0,0.0
1964,Winter,DEN,5,0.0,0.0,0.0,0.0
1964,Winter,ESP,12,0.0,0.0,0.0,0.0
1964,Winter,FIN,87,0.08064516129032258,0.04918032786885246,0.1044776119402985,0.08620689655172414
1964,Winter,FRA,50,0.03763440860215054,0.04918032786885246,0.05970149253731343,0.0
1964,Winter,GBR,65,0.010752688172043012,0.03278688524590164,0.0,0.0
1964,Winter,GER,144,0.053763440860215055,0.04918032786885246,0.05970149253731343,0.05172413793103448
1964,Winter,GRE,7,0.0,0.0,0.0,0.0
1964,Winter,HUN,42,0.0,0.0,0.0,0.0
1964,Winter,IND,1,0.0,0.0,0.0,0.0
1964,Winter,IRI,12,0.0,0.0,0.0,0.0
1964,Winter,ISL,10,0.0,0.0,0.0,0.0
1964,Winter,ITA,93,0.053763440860215055,0.0,0.029850746268656716,0.13793103448275862
1964,Winter,JPN,85,0.0,0.0,0.0,0.0
1964,Winter,KOR,16,0.0,0.0,0.0,0.0
1964,Winter,LIB,12,0.0,0.0,0.0,0.0
1964,Winter,LIE,12,0.0,0.0,0.0,0.0
1964,Winter,MGL,22,0.0,0.0,0.0,0.0
1964,Winter,NED,12,0.010752688172043012,0.01639344262295082,0.014925373134328358,0.0
1964,Winter,NOR,90,0.08064516129032258,0.04918032786885246,0.08955223880597014,0.10344827586206896
1964,Winter,POL,86,0.0,0.0,0.0,0.0
1964,Winter,PRK,20,0.005376344086021506,0.0,0.014925373134328358,0.0
1964,Winter,ROU,31,0.0,0.0,0.0,0.0
1964,Winter,SUI,104,0.0,0.0,0.0,0.0
1964,Winter,SWE,103,0.15053763440860216,0.09836065573770492,0.31343283582089554,0.017241379310344827
1964,Winter,TCH,69,0.0913978494623656,0.0,0.0,0.29310344827586204
1964,Winter,TUR,12,0.0,0.0,0.0,0.0
1964,Winter,URS,107,0.25268817204301075,0.4918032786885246,0.11940298507462686,0.15517241379310345
1964,Winter,USA,127,0.043010752688172046,0.01639344262295082,0.029850746268656716,0.08620689655172414
1964,Winter,YUG,54,0.0,0.0,0.0,0.0
1968,Summer,AFG,5,0.0,0.0,0.0,0.0
1968,Summer,AHO,5,0.0,0.0,0.0,0.0
1968,Summer,ALG,9,0.0,0.0,0.0,0.0
1968,Summer,ARG,132,0.001892147587511826,0.0,0.0,0.00558659217877095
1968,Summer,AUS,224,0.048249763481551564,0.013927576601671309,0.10294117647058823,0.030726256983240222
1968,Summer,AUT,59,0.004730368968779565,0.0,0.0058823529411764705,0.008379888268156424
1968,Summer,BAH,22,0.0,0.0,0.0,0.0
1968,Summer,BAR,13,0.0,0.0,0.0,0.0
1968,Summer,BEL,106,0.002838221381267739,0.0,0.0029411764705882353,0.00558659217877095
1968,Summer,BER,6,0.0,0.0,0.0,0.0
1968,Summer,BIZ,7,0.0,0.0,0.0,0.0
1968,Summer,BOL,4,0.0,0.0,0.0,0.0
1968,Summer,BRA,89,0.003784295175023652,0.0,0.0029411764705882353,0.008379888268156424
1968,Summer,BUL,189,0.02459791863765374,0.005571030640668524,0.061764705882352944,0.008379888268156424
1968,Summer,CAF,1,0.0,0.0,0.0,0.0
1968,Summer,CAN,291,0.00946073793755913,0.008356545961002786,0.008823529411764706,0.0111731843575419
1968,Summer,CHA,4,0.0,0.0,0.0,0.0
1968,Summer,CHI,25,0.0,0.0,0.0,0.0
1968,Summer,CIV,11,0.0,0.0,0.0,0.0
1968,Summer,CMR,5,0.000946073793755913,0.0,0.0029411764705882353,0.0
1968,Summer,COD,8,0.0,0.0,0.0,0.0
1968,Summer,COL,70,0.0,0.0,0.0,0.0
1968,Summer,CRC,27,0.0,0.0,0.0,0.0
1968,Summer,CUB,227,0.00946073793755913,0.0,0.029411764705882353,0.0
1968,Summer,DEN,93,0.01608325449385052,0.013927576601671309,0.01764705882352941,0.01675977653631285
1968,Summer,DOM,24,0.0,0.0,0.0,0.0
1968,Summer,ECU,41,0.0,0.0,0.0,0.0
1968,Summer,EGY,35,0.0,0.0,0.0,0.0
1968,Summer,ESA,104,0.0,0.0,0.0,0.0
1968,Summer,ESP,137,0.0,0.0,0.0,0.0
1968,Summer,ETH,26,0.001892147587511826,0.002785515320334262,0.0029411764705882353,0.0
1968,Summer,FIJ,1,0.0,0.0,0.0,0.0
1968,Summer,FIN,126,0.003784295175023652,0.002785515320334262,0.0058823529411764705,0.002793296089385475
1968,Summer,FRA,311,0.02554399243140965,0.033426183844011144,0.014705882352941176,0.027932960893854747
1968,Summer,FRG,432,0.048249763481551564,0.04735376044568245,0.047058823529411764,0.05027932960893855
1968,Summer,GBR,328,0.017975402081362345,0.025069637883008356,0.014705882352941176,0.013966480446927373
1968,Summer,GDR,346,0.04919583727530748,0.036211699164345405,0.058823529411764705,0.05307262569832402
1968,Summer,GHA,36,0.0,0.0,0.0,0.0
1968,Summer,GRE,44,0.000946073793755913,0.0,0.0,0.002793296089385475
1968,Summer,GUA,67,0.0,0.0,0.0,0.0
1968,Summer,GUI,15,0.0,0.0,0.0,0.0
1968,Summer,GUY,6,0.0,0.0,0.0,0.0
1968,Summer,HKG,25,0.0,0.0,0.0,0.0
1968,Summer,HON,6,0.0,0.0,0.0,0.0
1968,Summer,HUN,303,0.07663197729422895,0.08913649025069638,0.058823529411764705,0.08100558659217877
1968,Summer,INA,6,0.0,0.0,0.0,0.0
1968,Summer,IND,27,0.015137180700094607,0.0,0.0,0.0446927374301676
1968,Summer,IRI,14,0.004730368968779565,0.005571030640668524,0.0029411764705882353,0.00558659217877095
1968,Summer,IRL,57,0.0,0.0,0.0,0.0
1968,Summer,IRQ,4,0.0,0.0,0.0,0.0
1968,Summer,ISL,16,0.0,0.0,0.0,0.0
1968,Summer,ISR,39,0.0,0.0,0.0,0.0
1968,Summer,ISV,6,0.0,0.0,0.0,0.0
1968,Summer,ITA,268,0.03122043519394513,0.013927576601671309,0.023529411764705882,0.055865921787709494
1968,Summer,JAM,35,0.000946073793755913,0.0,0.0029411764705882353,0.0
1968,Summer,JPN,289,0.059602649006622516,0.04456824512534819,0.07352941176470588,0.061452513966480445
1968,Summer,KEN,50,0.011352885525070956,0.008356545961002786,0.020588235294117647,0.00558659217877095
1968,Summer,KOR,66,0.001892147587511826,0.0,0.0029411764705882353,0.002793296089385475
1968,Summer,KUW,2,0.0,0.0,0.0,0.0
1968,Summer,LBA,1,0.0,0.0,0.0,0.0
1968,Summer,LIB,15,0.0,0.0,0.0,0.0
1968,Summer,LIE,3,0.0,0.0,0.0,0.0
1968,Summer,LUX,7,0.0,0.0,0.0,0.0
1968,Summer,MAD,6,0.0,0.0,0.0,0.0
1968,Summer,MAR,25,0.0,0.0,0.0,0.0
1968,Summer,MAS,35,0.0,0.0,0.0,0.0
1968,Summer,MEX,446,0.008514664143803218,0.008356545961002786,0.008823529411764706,0.008379888268156424
1968,Summer,MGL,38,0.003784295175023652,0.0,0.0029411764705882353,0.008379888268156424
1968,Summer,MLI,2,0.0,0.0,0.0,0.0
1968,Summer,MLT,1,0.0,0.0,0.0,0.0
1968,Summer,MON,2,0.0,0.0,0.0,0.0
1968,Summer,MYA,4,0.0,0.0,0.0,0.0
1968,Summer,NCA,16,0.0,0.0,0.0,0.0
1968,Summer,NED,140,0.013245033112582781,0.016713091922005572,0.020588235294117647,0.002793296089385475
1968,Summer,NGR,46,0.0,0.0,0.0,0.0
1968,Summer,NIG,2,0.0,0.0,0.0,0.0
1968,Summer,NOR,86,0.005676442762535478,0.011142061281337047,0.0058823529411764705,0.0
1968,Summer,NZL,65,0.006622516556291391,0.013927576601671309,0.0,0.00558659217877095
1968,Summer,PAK,15,0.01229895931882687,0.036211699164345405,0.0,0.0
1968,Summer,PAN,16,0.0,0.0,0.0,0.0
1968,Summer,PAR,1,0.0,0.0,0.0,0.0
1968,Summer,PER,33,0.0,0.0,0.0,0.0
1968,Summer,PHI,89,0.0,0.0,0.0,0.0
1968,Summer,POL,296,0.03500473036896878,0.013927576601671309,0.0058823529411764705,0.08379888268156424
1968,Summer,POR,33,0.0,0.0,0.0,0.0
1968,Summer,PUR,99,0.0,0.0,0.0,0.0
1968,Summer,ROU,100,0.021759697256385997,0.013927576601671309,0.026470588235294117,0.025139664804469275
1968,Summer,SEN,24,0.0,0.0,0.0,0.0
1968,Summer,SGP,6,0.0,0.0,0.0,0.0
1968,Summer,SLE,4,0.0,0.0,0.0,0.0
1968,Summer,SMR,4,0.0,0.0,0.0,0.0
1968,Summer,SRI,3,0.0,0.0,0.0,0.0
1968,Summer,SUD,7,0.0,0.0,0.0,0.0
1968,Summer,SUI,155,0.01229895931882687,0.0,0.008823529411764706,0.027932960893854747
1968,Summer,SUR,1,0.0,0.0,0.0,0.0
1968,Summer,SWE,186,0.008514664143803218,0.011142061281337047,0.011764705882352941,0.002793296089385475
1968,Summer,SYR,2,0.0,0.0,0.0,0.0
1968,Summer,TAN,5,0.0,0.0,0.0,0.0
1968,Summer,TCH,203,0.027436140018921477,0.019498607242339833,0.020588235294117647,0.04189944134078212
1968,Summer,THA,46,0.0,0.0,0.0,0.0
1968,Summer,TPE,93,0.000946073793755913,0.0,0.0,0.002793296089385475
1968,Summer,TTO,25,0.0,0.0,0.0,0.0
1968,Summer,TUN,8,0.001892147587511826,0.002785515320334262,0.0,0.002793296089385475
1968,Summer,TUR,30,0.001892147587511826,0.005571030640668524,0.0,0.0
1968,Summer,UGA,14,0.001892147587511826,0.0,0.0029411764705882353,0.002793296089385475
1968,Summer,URS,471,0.1816461684011353,0.181058495821727,0.18529411764705883,0.1787709497206704
1968,Summer,URU,50,0.0,0.0,0.0,0.0
1968,Summer,USA,529,0.15704824976348156,0.2757660167130919,0.09411764705882353,0.09776536312849161
1968,Summer,VEN,30,0.000946073793755913,0.002785515320334262,0.0,0.0
1968,Summer,VNM,9,0.0,0.0,0.0,0.0
1968,Summer,YUG,130,0.027436140018921477,0.036211699164345405,0.041176470588235294,0.00558659217877095
1968,Summer,ZAM,7,0.0,0.0,0.0,0.0
1968,Winter,ARG,12,0.0,0.0,0.0,0.0
1968,Winter,AUS,7,0.0,0.0,0.0,0.0
1968,Winter,AUT,112,0.07537688442211055,0.045454545454545456,0.11428571428571428,0.06349206349206349
1968,Winter,BUL,16,0.0,0.0,0.0,0.0
1968,Winter,CAN,111,0.10050251256281408,0.015151515151515152,0.014285714285714285,0.2857142857142857
1968,Winter,CHI,11,0.0,0.0,0.0,0.0
1968,Winter,DEN,6,0.0,0.0,0.0,0.0
1968,Winter,ESP,28,0.0,0.0,0.0,0.0
1968,Winter,FIN,95,0.04020100502512563,0.015151515151515152,0.02857142857142857,0.07936507936507936
1968,Winter,FRA,118,0.04522613065326633,0.06060606060606061,0.04285714285714286,0.031746031746031744
1968,Winter,FRG,137,0.05025125628140704,0.030303030303030304,0.04285714285714286,0.07936507936507936
1968,Winter,GBR,64,0.0,0.0,0.0,0.0
1968,Winter,GDR,85,0.03015075376884422,0.030303030303030304,0.02857142857142857,0.031746031746031744
1968,Winter,GRE,8,0.0,0.0,0.0,0.0
1968,Winter,HUN,21,0.0,0.0,0.0,0.0
1968,Winter,IND,3,0.0,0.0,0.0,0.0
1968,Winter,IRI,12,0.0,0.0,0.0,0.0
1968,Winter,ISL,8,0.0,0.0,0.0,0.0
1968,Winter,ITA,79,0.04020100502512563,0.12121212121212122,0.0,0.0
1968,Winter,JPN,95,0.0,0.0,0.0,0.0
1968,Winter,KOR,14,0.0,0.0,0.0,0.0
1968,Winter,LIB,6,0.0,0.0,0.0,0.0
1968,Winter,LIE,17,0.0,0.0,0.0,0.0
1968,Winter,MAR,8,0.0,0.0,0.0,0.0
1968,Winter,MGL,10,0.0,0.0,0.0,0.0
1968,Winter,NED,26,0.04522613065326633,0.045454545454545456,0.04285714285714286,0.047619047619047616
1968,Winter,NOR,107,0.11055276381909548,0.16666666666666666,0.12857142857142856,0.031746031746031744
1968,Winter,NZL,15,0.0,0.0,0.0,0.0
1968,Winter,POL,52,0.0,0.0,0.0,0.0
1968,Winter,ROU,41,0.010050251256281407,0.0,0.0,0.031746031746031744
1968,Winter,SUI,62,0.04522613065326633,0.0,0.02857142857142857,0.1111111111111111
1968,Winter,SWE,112,0.08040201005025126,0.045454545454545456,0.1,0.09523809523809523
1968,Winter,TCH,71,0.10552763819095477,0.015151515151515152,0.2714285714285714,0.015873015873015872
1968,Winter,TUR,20,0.0,0.0,0.0,0.0
1968,Winter,URS,121,0.18592964824120603,0.3939393939393939,0.08571428571428572,0.07936507936507936
1968,Winter,USA,135,0.035175879396984924,0.015151515151515152,0.07142857142857142,0.015873015873015872
1968,Winter,YUG,46,0.0,0.0,0.0,0.0
1972,Summer,AFG,8,0.0,0.0,0.0,0.0
1972,Summer,AHO,2,0.0,0.0,0.0,0.0
1972,Summer,ALB,5,0.0,0.0,0.0,0.0
1972,Summer,ALG,7,0.0,0.0,0.0,0.0
1972,Summer,ARG,123,0.0008230452674897119,0.0,0.002551020408163265,0.0
1972,Summer,AUS,266,0.01646090534979424,0.027227722772277228,0.017857142857142856,0.00477326968973747
1972,Summer,AUT,143,0.0024691358024691358,0.0,0.002551020408163265,0.00477326968973747
1972,Summer,BAH,25,0.0,0.0,0.0,0.0
1972,Summer,BAR,20,0.0,0.0,0.0,0.0
1972,Summer,BEL,106,0.0016460905349794238,0.0,0.00510204081632653,0.0
1972,Summer,BEN,3,0.0,0.0,0.0,0.0
1972,Summer,BER,9,0.0,0.0,0.0,0.0
1972,Summer,BIZ,2,0.0,0.0,0.0,0.0
1972,Summer,BOL,14,0.0,0.0,0.0,0.0
1972,Summer,BRA,104,0.0016460905349794238,0.0,0.0,0.00477326968973747
1972,Summer,BUL,226,0.01810699588477366,0.01485148514851485,0.025510204081632654,0.014319809069212411
1972,Summer,BUR,1,0.0,0.0,0.0,0.0
1972,Summer,CAM,17,0.0,0.0,0.0,0.0
1972,Summer,CAN,344,0.00905349794238683,0.0,0.00510204081632653,0.021479713603818614
1972,Summer,CGO,8,0.0,0.0,0.0,0.0
1972,Summer,CHA,5,0.0,0.0,0.0,0.0
1972,Summer,CHI,13,0.0,0.0,0.0,0.0
1972,Summer,CIV,13,0.0,0.0,0.0,0.0
1972,Summer,CMR,18,0.0,0.0,0.0,0.0
1972,Summer,COL,75,0.0024691358024691358,0.0,0.002551020408163265,0.00477326968973747
1972,Summer,CRC,4,0.0,0.0,0.0,0.0
1972,Summer,CUB,201,0.01810699588477366,0.007425742574257425,0.002551020408163265,0.04295942720763723
1972,Summer,DEN,155,0.0008230452674897119,0.0024752475247524753,0.0,0.0
1972,Summer,DOM,5,0.0,0.0,0.0,0.0
1972,Summer,ECU,4,0.0,0.0,0.0,0.0
1972,Summer,EGY,26,0.0,0.0,0.0,0.0
1972,Summer,ESA,18,0.0,0.0,0.0,0.0
1972,Summer,ESP,162,0.0008230452674897119,0.0,0.0,0.002386634844868735
1972,Summer,ETH,40,0.0016460905349794238,0.0,0.0,0.00477326968973747
1972,Summer,FIJ,4,0.0,0.0,0.0,0.0
1972,Summer,FIN,133,0.00823045267489712,0.007425742574257425,0.002551020408163265,0.014319809069212411
1972,Summer,FRA,356,0.01810699588477366,0.0049504950495049506,0.012755102040816327,0.03579952267303103
1972,Summer,FRG,587,0.08395061728395062,0.10891089108910891,0.04846938775510204,0.09307875894988067
1972,Summer,GAB,1,0.0,0.0,0.0,0.0
1972,Summer,GBR,433,0.023868312757201648,0.019801980198019802,0.02295918367346939,0.028639618138424822
1972,Summer,GDR,454,0.1242798353909465,0.07425742574257425,0.16326530612244897,0.1360381861575179
1972,Summer,GHA,41,0.0008230452674897119,0.0,0.0,0.002386634844868735
1972,Summer,GRE,66,0.0016460905349794238,0.0,0.00510204081632653,0.0
1972,Summer,GUA,11,0.0,0.0,0.0,0.0
1972,Summer,GUY,4,0.0,0.0,0.0,0.0
1972,Summer,HAI,7,0.0,0.0,0.0,0.0
1972,Summer,HKG,18,0.0,0.0,0.0,0.0
1972,Summer,HUN,367,0.06666666666666667,0.024752475247524754,0.11734693877551021,0.059665871121718374
1972,Summer,INA,7,0.0,0.0,0.0,0.0
1972,Summer,IND,43,0.011522633744855968,0.0,0.0,0.03341288782816229
1972,Summer,IRI,56,0.0024691358024691358,0.0,0.00510204081632653,0.002386634844868735
1972,Summer,IRL,84,0.0,0.0,0.0,0.0
1972,Summer,ISL,30,0.0,0.0,0.0,0.0
1972,Summer,ISR,17,0.0,0.0,0.0,0.0
1972,Summer,ISV,16,0.0,0.0,0.0,0.0
1972,Summer,ITA,345,0.0205761316872428,0.022277227722772276,0.007653061224489796,0.031026252983293555
1972,Summer,JAM,51,0.0008230452674897119,0.0,0.0,0.002386634844868735
1972,Summer,JPN,293,0.04609053497942387,0.07178217821782178,0.04846938775510204,0.01909307875894988
1972,Summer,KEN,69,0.009876543209876543,0.012376237623762377,0.007653061224489796,0.00954653937947494
1972,Summer,KOR,43,0.0008230452674897119,0.0,0.002551020408163265,0.0
1972,Summer,KSA,14,0.0,0.0,0.0,0.0
1972,Summer,KUW,4,0.0,0.0,0.0,0.0
1972,Summer,LBR,5,0.0,0.0,0.0,0.0
1972,Summer,LES,2,0.0,0.0,0.0,0.0
1972,Summer,LIB,36,0.0008230452674897119,0.0,0.002551020408163265,0.0
1972,Summer,LIE,12,0.0,0.0,0.0,0.0
1972,Summer,LUX,15,0.0,0.0,0.0,0.0
1972,Summer,MAD,13,0.0,0.0,0.0,0.0
1972,Summer,MAR,39,0.0,0.0,0.0,0.0
1972,Summer,MAS,57,0.0,0.0,0.0,0.0
1972,Summer,MAW,18,0.0,0.0,0.0,0.0
1972,Summer,MEX,281,0.0008230452674897119,0.0,0.002551020408163265,0.0
1972,Summer,MGL,44,0.0008230452674897119,0.0,0.002551020408163265,0.0
1972,Summer,MLI,3,0.0,0.0,0.0,0.0
1972,Summer,MLT,5,0.0,0.0,0.0,0.0
